,id,key,badges,banned,bio,blocked,comments,datatype,followed,user_followers,user_following,following,human,integration,isFollowingYou,joined,lastseents,likes,media,muted,pendingFollow,posts,private,profilePhoto,rss,state,userid,username,verified,verifiedComments,username_length,error_code,error_desc,error_details
1849,19d1664a5ca5438ab9bcac87b44f21f6,19d1664a5ca5438ab9bcac87b44f21f6,[],False,"I’m a Follower of Christ; a 2A, 3%, 1776 Declaration, a 1787 Constitutional Patriot = Live Out Loud for revealing Truth, Justice & God’s Mercy and Grace for us each day!! _#InHisGrip",False,0.0,user_profile,False,14.0,47.0,47.0,False,False,False,9/3/20 2:01,2021-01-08 03:34:24.503695 UTC,23.0,0.0,False,False,1.0,False,6b4f7a5b72a34dbbb9e86e2a68433461,False,2.0,19d1664a5ca5438ab9bcac87b44f21f6,KevinjMcLeod,False,False,12,200,account exists,
1850,d3bf686d5f504a6daae8138ecd51f693,d3bf686d5f504a6daae8138ecd51f693,[],False,"I am a proud member of the three percenters originals. I stand for the Constitution of the United States of America, to spread the message of my Lord and Savior Jesus Christ.",False,0.0,user_profile,False,14.0,22.0,22.0,False,False,False,11/8/20 3:32,2020-12-20 18:03:19.045822 UTC,3.0,0.0,False,False,4.0,False,,False,1.0,d3bf686d5f504a6daae8138ecd51f693,Snowboots,False,False,9,200,account exists,
1851,fcac595ae6e847e88ee7beabb3ef07af,fcac595ae6e847e88ee7beabb3ef07af,[],False,"Christian, Father, Texan, 3%er, Guns!, Husband, Ninja, Geek! 2018 Indian Scout. God First Bro #LOD #Republican #Patriot",False,0.0,user_profile,False,9.0,9.0,9.0,False,False,False,11/9/20 2:24,2020-12-22 11:22:01.317839 UTC,8.0,1.0,False,False,3.0,False,9b5efea23c194928bbe2e57adc92c1ee,False,1.0,fcac595ae6e847e88ee7beabb3ef07af,Mario1290,False,False,9,200,account exists,
1853,58a0b00a330f43f8b7fa9e68d1ff53ea,58a0b00a330f43f8b7fa9e68d1ff53ea,[],False,���� iii3%,False,0.0,user_profile,False,3.0,40.0,40.0,False,False,False,6/25/20 16:23,2020-12-21 13:27:34.215187 UTC,38.0,0.0,False,False,24.0,False,109ef582726e4c8caf00e03a372a2236,False,,58a0b00a330f43f8b7fa9e68d1ff53ea,Manniac1,False,False,8,200,account exists,
1855,57302e459303400b9af58a96e7ab4fb5,57302e459303400b9af58a96e7ab4fb5,[],False,"God, Family, 2A, 3%, Hockey.",False,0.0,user_profile,False,6.0,23.0,23.0,False,False,False,7/4/20 0:12,2020-12-20 05:30:55.854024 UTC,0.0,0.0,False,False,1.0,False,551da4a39ce64806a2575f2aa0b988c0,False,,57302e459303400b9af58a96e7ab4fb5,Insatiable1,False,False,11,200,account exists,
1856,afe56ce48aa34f3cb0b33f21913bdc17,afe56ce48aa34f3cb0b33f21913bdc17,[],False,"I'm pro gun, pro trump ,back the blue. wife to an officer,mom to a wonderful 18 yr old daughter and a emt of 20 yrs. I love my god and family. I'm part of the 3%. im a army vet. I love my country",False,0.0,user_profile,False,10.0,4.0,4.0,False,False,False,11/9/20 11:01,2020-12-22 00:40:29.107989 UTC,0.0,0.0,False,False,1.0,False,07e31bb906a74552af5dfe382a43f489,False,1.0,afe56ce48aa34f3cb0b33f21913bdc17,Emtgraham,False,False,9,200,account exists,
1857,fd9ad58fb7164618b10b2f83a387447a,fd9ad58fb7164618b10b2f83a387447a,[],False,"Mané do Estreito - Florianópolis
Defensor da liberdade
22 years

Escrevendo livro Escola Estado Espírito Espaço:
https://www.wattpad.com/story/91616923-escola-estado-esp%C3%ADrito-espa%C3%A7o",False,1.0,user_profile,False,5.0,13.0,13.0,False,False,False,7/8/20 2:47,2021-01-10 17:47:33.931333 UTC,1.0,0.0,False,False,1.0,False,27cedef7b6f74f17bcae3a72ea141c14,False,,fd9ad58fb7164618b10b2f83a387447a,Vinifariaswolff,False,False,15,200,account exists,
1859,546dd08994c64031ae61fefd4a2acd08,546dd08994c64031ae61fefd4a2acd08,[0],False,"★U.S. Veteran Owned★
WARRIORCODE.US ����
Live it. Wear it. Military, Veteran,
Three Percenter, Gun Rights &
Patriotic apparel. Follow us here.",False,26.0,user_profile,False,932.0,28.0,28.0,True,False,False,8/2/20 16:47,2020-12-21 23:14:29.779587 UTC,3.0,99.0,False,False,113.0,False,9fc2afa0a26a4205bad17794857d27ba,False,,546dd08994c64031ae61fefd4a2acd08,WarriorCode,False,False,11,200,account exists,
1860,b378bdcdd3d7479ba04ce19d48d7d0e1,b378bdcdd3d7479ba04ce19d48d7d0e1,[],False,"libertarian anarcho capitalism & lucha libre. +infowars, the Constitution,free speech,the 3%,& more. The Republic must not fall. www.national-assembly.net",False,4.0,user_profile,False,35.0,167.0,167.0,False,False,False,6/1/19 20:46,2020-12-21 22:23:12.182584 UTC,119.0,2.0,False,False,122.0,False,,False,,b378bdcdd3d7479ba04ce19d48d7d0e1,sstrykert,False,False,9,200,account exists,
1862,4f05ffd7f20e470ca6031948b3258c80,4f05ffd7f20e470ca6031948b3258c80,[],False,"ALL ABOUT AMERICA RED WHITE AND BLUE �������������������������������������������� I support ALL FIRST RESPONDERS 2A 3% MAGA TRUMP 2020 
As I always say LIBERALISM IS A MENTAL DISORDER WITH NO KNOWN CURE #draintheswamp #drainthedeepstate 
   ",False,53.0,user_profile,False,475.0,516.0,516.0,False,False,False,6/30/19 22:32,2020-12-20 18:50:38.950827 UTC,273.0,8.0,False,False,138.0,False,ba042cde42134a82a1b3a548f68d512b,False,,4f05ffd7f20e470ca6031948b3258c80,Creteman52,False,False,10,200,account exists,
1864,f66e32de797948749ea8acc7013f0fbb,f66e32de797948749ea8acc7013f0fbb,[],False,We shut down everything in our nation due to fear of losing 0.00293407458003% of Americans in 2020. This was a PLANDEMIC and nothing else. 1 John 4:18 - There is no fear in love...,False,21.0,user_profile,False,685.0,949.0,949.0,False,False,False,7/23/20 1:25,2020-12-20 06:48:53.832176 UTC,205.0,15.0,False,False,249.0,False,cbb7e4c6b096444ab0a6f9b53a9bfa79,False,,f66e32de797948749ea8acc7013f0fbb,Qregory,False,False,7,200,account exists,
1866,ffca404fc4734fffb7775f5d13e2c31d,ffca404fc4734fffb7775f5d13e2c31d,[],False,"Proud Patriot
Conservative 
Lover of The Constitution 
Truth seeker
3%
WWG1WGA",False,67.0,user_profile,False,37.0,133.0,133.0,False,False,False,11/12/20 14:39,2020-12-21 00:20:36.815923 UTC,206.0,2.0,False,False,150.0,False,a6e002839e554ebdb430bce8cb6f3da1,False,1.0,ffca404fc4734fffb7775f5d13e2c31d,RobSchu,False,False,7,200,account exists,
1868,8f6187fa825a43a3a8282b2040d03f6e,8f6187fa825a43a3a8282b2040d03f6e,[0],False,"God, family and Country. Jesus has and always will be LORD. Destroy the military industrial complex! #3%er Disband the CIA ���� ������#MAGA #realresistance",False,127.0,user_profile,False,88.0,132.0,132.0,True,False,False,6/25/20 21:43,2020-12-22 08:32:29.977757 UTC,516.0,3.0,False,False,302.0,False,9e545a3c377840559de0e67db4bdb661,False,,8f6187fa825a43a3a8282b2040d03f6e,Nsaavedra,False,False,9,200,account exists,
1869,5b15d412f23444d6b96b0c2b1ec77b43,5b15d412f23444d6b96b0c2b1ec77b43,[],False,"If we lose nothing will matter, it will be a stolen victory and the disenfranchised voters are on your mark and have been. 3%",False,97.0,user_profile,False,89.0,56.0,56.0,False,False,False,11/8/20 22:19,2020-12-21 16:29:33.132554 UTC,414.0,6.0,False,False,231.0,False,a41f0f9c47474661a2249458a32ffe7b,False,1.0,5b15d412f23444d6b96b0c2b1ec77b43,Kristinaguerra,False,False,14,200,account exists,
1870,0efdd85921884d7e90ef62711602ed97,0efdd85921884d7e90ef62711602ed97,[],False,"Trump supporting, America loving 3%er in S. Kakalaky! WWG1WGA!",False,81.0,user_profile,False,1300.0,1600.0,1600.0,False,False,False,5/27/20 19:12,2020-12-22 03:57:58.625173 UTC,2100.0,0.0,False,False,1700.0,False,2a7a29c7d5244c9ebf7517c8c57944da,False,,0efdd85921884d7e90ef62711602ed97,THutchins,False,False,9,200,account exists,
1872,02939d38b7504e43bdbeafe26beea907,02939d38b7504e43bdbeafe26beea907,[],False,"USAF veteran, patriot, 3%, Christian, mom, grandma, AMMO",False,2.0,user_profile,False,15.0,37.0,37.0,False,False,False,11/10/20 3:17,2020-12-22 02:08:26.879958 UTC,3.0,4.0,False,False,18.0,False,11ddec00e1284be4a5ada0590ac9b734,False,1.0,02939d38b7504e43bdbeafe26beea907,Ulmerlori,False,False,9,200,account exists,
1875,3c4657e08eb440898f8e5e8d60a0bb77,3c4657e08eb440898f8e5e8d60a0bb77,[0],False,"America the beautiful 
Deeds, Not Words

Freedom is not free
Organize, Train, give up not 1”
3% Be the one that pays the bill.....",False,49.0,user_profile,False,1400.0,2200.0,2200.0,True,False,False,10/1/20 23:31,2020-12-19 22:21:10.942883 UTC,413.0,21.0,False,False,246.0,False,1dd71bc603f1444097f1992b5e1fbc70,False,1.0,3c4657e08eb440898f8e5e8d60a0bb77,FFF1776,False,False,7,200,account exists,
1876,d7bfd8f2217c4a3c9852193f337bc389,d7bfd8f2217c4a3c9852193f337bc389,[0],False,"I will always stand strong and fight against the left with Music, Intellect, principals, and Faith while Itinually loving JAH Almighty�� #SPACEFORCE��#MAGA����#JESUS��#ISREAL❤ #3%�� #WWG1WGA�� #BOOM��",False,271.0,user_profile,False,3500.0,3700.0,3700.0,True,False,False,6/8/20 13:11,2020-12-20 04:12:00.362696 UTC,3500.0,446.0,False,False,1100.0,False,fffaaddc31c54588a3e95adf1836dbdc,False,,d7bfd8f2217c4a3c9852193f337bc389,ConwayGritty,False,False,12,200,account exists,
1878,256a927e16ea46d29e7de2f878476234,256a927e16ea46d29e7de2f878476234,[],False,"God,Family,Country, Constitution. 3 percent of the population rebelled against tyranny during the American revolution. I am part of today’s 3 percent to protect ALL Americans from Tyranny and preserve the plan set forth by our forefathers with the Constitution.",False,12.0,user_profile,False,35.0,40.0,40.0,False,False,False,7/28/19 22:08,2020-12-21 20:07:32.005288 UTC,62.0,1.0,False,False,129.0,False,36468ec24e9d4b748077b4c21cd82af7,False,,256a927e16ea46d29e7de2f878476234,Chrisbcurtis,False,False,12,200,account exists,
1880,67dd70c92c6249fc92e9a031ffe9d427,67dd70c92c6249fc92e9a031ffe9d427,[],False,"VN & Iraq War Combat Vet. Former private & public conservative HS teacher in Eng, US History & vocational ed (CAD) with a M.Ed. US Rep 113th Congress (R) 93% conservative voting record.",False,2.0,user_profile,False,129.0,58.0,58.0,False,False,False,11/8/20 11:18,2020-12-22 05:28:29.395572 UTC,0.0,0.0,False,False,3.0,False,,False,1.0,67dd70c92c6249fc92e9a031ffe9d427,Kbentivolio,False,False,11,200,account exists,
1882,c7ac93c583a2468d93e7cf2fc3735000,c7ac93c583a2468d93e7cf2fc3735000,[],False,NYC born & raised flag-waving patriot 3%. Daughter of PurpleHeart combat vet. Mother of USMC lieutenant. Tired of the PC culture destroying our beloved America. Old enough to remember when Dems said the same things President Trump does & calling out their hypocrisy. Passionate supporter of our awesome POTUS45 since BEFORE the escalator.,False,0.0,user_profile,False,37.0,0.0,0.0,False,False,False,5/31/19 12:58,2020-12-22 06:57:47.206517 UTC,0.0,0.0,False,False,0.0,False,,False,,c7ac93c583a2468d93e7cf2fc3735000,KatwomanNYC,False,False,11,200,account exists,
1884,b3e68cf2da934771ae304e0617dddfe1,b3e68cf2da934771ae304e0617dddfe1,[0],False,Georgia Native. Roundabout Kennesaw Mountain. 3%. United States Patriot and Trump Supporter.,False,1.0,user_profile,False,15.0,21.0,21.0,True,False,False,9/9/20 4:50,2020-12-22 07:15:16.794029 UTC,40.0,2.0,False,False,35.0,False,cb7dff6cbb89448c9aed52c458294006,False,1.0,b3e68cf2da934771ae304e0617dddfe1,Freewilli,False,False,9,200,account exists,
1885,4f7213e0e99f4fecba3df2f5662050d6,4f7213e0e99f4fecba3df2f5662050d6,[4],False,Christian prolife constitutional conservative wwg1wga ����USA patriot 3% mypuremichigan����,False,,user_profile,False,,,,False,False,False,11/13/20 4:43,2020-12-21 19:58:05.109055 UTC,,,False,False,,True,7959249c175e4c06a606c946b5359145,False,1.0,4f7213e0e99f4fecba3df2f5662050d6,Mmorales1,False,False,9,200,account exists,
1886,f0a6181ff474e3b99426b8a69bc9cc50,f0a6181ff474e3b99426b8a69bc9cc50,[4],False,"Patriot, Nationalist, 3%er, Love God and Country ",False,,user_profile,False,,,,False,False,False,12/10/18 22:46,2020-12-20 23:38:16.275276 UTC,,,False,False,,True,,False,,f0a6181ff474e3b99426b8a69bc9cc50,preuettdale,False,False,11,200,account exists,
1889,5869d3b5f7214e30bdfbd2e19996af70,5869d3b5f7214e30bdfbd2e19996af70,[],False,"Trapper, firefighter, 2A, 3%",False,0.0,user_profile,False,0.0,2.0,2.0,False,False,False,11/18/20 19:40,2020-12-20 18:15:23.846574 UTC,0.0,0.0,False,False,1.0,False,516daf52cad0455f8af5d49aeee17bb1,False,1.0,5869d3b5f7214e30bdfbd2e19996af70,Johnjones694,False,False,12,200,account exists,
1892,7920dcde1169432083a90dcf0ff7838c,7920dcde1169432083a90dcf0ff7838c,[0],False,"American by birth, Texas AF by the grace of God, Land Surveyor, Love my 2nd amendment, 3%, 100% back the blue.",False,1.0,user_profile,False,2.0,5.0,5.0,True,False,False,11/8/20 11:49,2020-12-21 10:45:31.281986 UTC,0.0,0.0,False,False,1.0,False,b9f9d157039845acbf8ced4903e55184,False,1.0,7920dcde1169432083a90dcf0ff7838c,DaisyIfYaDo,False,False,11,200,account exists,
1894,155896d5e128439cafcb13996f33a5d5,155896d5e128439cafcb13996f33a5d5,[],False,I have been in lockdown for 0.83% of my life.,False,0.0,user_profile,False,1.0,10.0,10.0,False,False,False,6/20/20 23:25,2020-12-20 23:12:46.501549 UTC,0.0,1.0,False,False,7.0,False,86757a97d91646faab8222ea3b98c7e7,False,,155896d5e128439cafcb13996f33a5d5,Pret,False,False,4,200,account exists,
1897,51009ede4441459085bfc007935af6f1,51009ede4441459085bfc007935af6f1,[],False,"Deplorable
Metal head
Christian
3 Percenter",False,3.0,user_profile,False,13.0,14.0,14.0,False,False,False,11/7/20 23:54,2020-12-22 02:05:34.130544 UTC,8.0,0.0,False,False,6.0,False,7a5d47f9cc7947f1a1e95749cd7cc836,False,1.0,51009ede4441459085bfc007935af6f1,HawkChilders,False,False,12,200,account exists,
1899,253ed9590ab641d59450edd66e80527a,253ed9590ab641d59450edd66e80527a,[0],False,Semper Fidelis. God. Country. Family. 3%.,False,1.0,user_profile,False,7.0,17.0,17.0,True,False,False,11/7/20 4:45,2020-12-21 21:31:37.938129 UTC,33.0,4.0,False,False,8.0,False,7ddfd09a17a840b4962f8e06e56a3093,False,1.0,253ed9590ab641d59450edd66e80527a,Coleellison7,False,False,12,200,account exists,
1901,8f46f14a90a348eb9ea2d36c8de515e3,8f46f14a90a348eb9ea2d36c8de515e3,[],False,"Conservative, 2A, 3%, Moaon Aabe, oh... and i love music... Just saying",False,0.0,user_profile,False,6.0,42.0,42.0,False,False,False,11/12/20 16:01,2020-12-22 13:49:06.878821 UTC,0.0,1.0,False,False,1.0,False,123b23efb79846df9d387a900aef7db7,False,1.0,8f46f14a90a348eb9ea2d36c8de515e3,RTRauch,False,False,7,200,account exists,
1905,ec56a6c5c97f440cbfcda4159c8cf536,ec56a6c5c97f440cbfcda4159c8cf536,[0],False,"Attorney | Arbitrator | Former Chiropractor |Constitutionalist | #ChargersSTH | #Lakers |#UCSD |#Pepperdine | #Q | #KAG |@DocSuggests-Twitter | 3%| |Legal Analysis to the Masses, Feel free to ask a Q",False,47.0,user_profile,False,82.0,249.0,249.0,True,False,False,6/24/20 16:23,2021-01-11 06:00:33.259296 UTC,64.0,18.0,False,False,151.0,False,5f5324566805409aaeca154181d6492b,False,,ec56a6c5c97f440cbfcda4159c8cf536,DocMalibu,False,False,9,200,account exists,
1908,bdb91ded49924852a6ddf41e64bc3aa0,bdb91ded49924852a6ddf41e64bc3aa0,[0],False,"constitutional conservative, #CCW, 3% er, 30 years together with my loving wife, Love our men and women in blue. love this country, twitter is in the toilet. NRA member, defend and protect.",False,16.0,user_profile,False,25.0,77.0,77.0,True,False,False,11/15/20 16:50,2020-12-21 23:47:36.608368 UTC,0.0,0.0,False,False,32.0,False,e567abb26d0f46708e52c26e055fa8f5,False,1.0,bdb91ded49924852a6ddf41e64bc3aa0,semonco,False,False,7,200,account exists,
1911,95d6503824024ea7a0f411de1c5adc69,95d6503824024ea7a0f411de1c5adc69,[0],False,Fun loving American man. Home in South Carolina. Remember if its left . It aint RIGHT .. I AM a TRUMP SUPPORTER.. BUT PLEASE DONT CALL ME A REPUBLICAN I AM A CONSTITUTIONAL CONSERVATIVE 3% FOREVER,False,241.0,user_profile,False,995.0,1300.0,1300.0,True,False,False,8/20/20 1:56,2020-12-21 15:06:34.406331 UTC,78.0,42.0,False,False,757.0,False,1673c0734e6047d091c59cb23e5bc90e,False,2.0,95d6503824024ea7a0f411de1c5adc69,DnScholl,False,False,8,200,account exists,
1912,35c1656e508b4e12a5df3d71770ea81f,35c1656e508b4e12a5df3d71770ea81f,[],False,"3%er, Minute man. God bless America and President Trump MAGA/KAG. America1St.",False,613.0,user_profile,False,2200.0,2400.0,2400.0,False,False,False,12/5/19 19:59,2020-12-20 09:07:43.85344 UTC,2100.0,1.0,False,False,2800.0,False,f6b62e711e924b24815a017c41801073,False,,35c1656e508b4e12a5df3d71770ea81f,JJPenney,False,False,8,200,account exists,
1914,c024b5d60cf54999844da1a5e84d7c79,c024b5d60cf54999844da1a5e84d7c79,[0],False,Three Percent member ����,False,25.0,user_profile,False,31.0,30.0,30.0,True,False,False,6/26/20 14:43,2020-12-21 07:01:00.468688 UTC,244.0,15.0,False,False,121.0,False,9db149101f3a4770916d46d1132cbcb6,False,,c024b5d60cf54999844da1a5e84d7c79,Kharmee,False,False,7,200,account exists,
1916,747849e66b371c82c000943a02a03308,747849e66b371c82c000943a02a03308,[],False,"Proud supporter of #trump #2A 3% A liberal in it's classical sence. Amature farmer, chicken hearder.",False,3.0,user_profile,False,70.0,149.0,149.0,False,False,False,12/10/18 9:40,2020-12-20 06:09:19.098669 UTC,54.0,0.0,False,False,14.0,False,74f7ed9dd16c4efeac3ad778ff4626e6,False,,747849e66b371c82c000943a02a03308,brad,False,False,4,200,account exists,
1918,cf14aee49f9f469287edc78f292651a5,cf14aee49f9f469287edc78f292651a5,[],False,"Husband, two fantastic adult step children, 5 grandchildren, Christian ✝️ proud American ����, 1A, 2A, 3%er. I respect all first responders and support our military.����",False,1.0,user_profile,False,377.0,418.0,418.0,False,False,False,6/5/19 2:05,2020-12-21 21:56:18.121027 UTC,18.0,0.0,False,False,14.0,False,a2c318c3836049ee8fcfcac05d2c8703,False,,cf14aee49f9f469287edc78f292651a5,KentMN,False,False,6,200,account exists,
1919,48cf4ed276f24e44a7fb37cabf70ed1a,48cf4ed276f24e44a7fb37cabf70ed1a,[0],False,"33% Episcopalian 
20% Presbyterian
17% Lutheran
12% Baptist
10% Stone-Campbellite
8% Universal reconciliation stan 100% lovable��️‍��������✝️",False,11.0,user_profile,False,254.0,379.0,379.0,True,False,False,6/26/20 23:29,2020-12-21 16:31:56.34753 UTC,239.0,5.0,False,False,54.0,False,e38263b65afb4282b2777af2973e15ba,False,,48cf4ed276f24e44a7fb37cabf70ed1a,HunterGregory,False,False,13,200,account exists,
1921,cbba061487d743a5ad9431dd15608c82,cbba061487d743a5ad9431dd15608c82,[],False,"Another proud distinguished patriotic woman that won't be silenced, that won't submit nor surrender our Republic over to tyrantical entities. 3% Ceart láidir abú",False,158.0,user_profile,False,271.0,373.0,373.0,False,False,False,11/8/20 15:03,2021-01-08 19:42:57.795631 UTC,1100.0,23.0,False,False,354.0,False,19c2876df07b487cb72b2798f3871d95,False,1.0,cbba061487d743a5ad9431dd15608c82,Ironrain23,False,False,10,200,account exists,
1922,d1638f76179540e88c20a59b58529cbd,d1638f76179540e88c20a59b58529cbd,[],False,"Environmental Scientist, 2X Military Vet, (3%), Stoic AF, Austrian School Capitalist, Proto-Patriot, Nationalist, NRA Life, Hunter, Carnivore, Shooter, ""Disagreeable but open minded"".",False,233.0,user_profile,False,1500.0,1300.0,1300.0,False,False,False,7/1/19 1:52,2020-12-20 18:36:33.786946 UTC,1700.0,43.0,False,False,3700.0,False,323860bdda204c22a3dd1e2d91f31ec8,False,,d1638f76179540e88c20a59b58529cbd,Shellback223,False,False,12,200,account exists,
1924,f3001ff95a214645947bfc66e0c9704a,f3001ff95a214645947bfc66e0c9704a,[0],False,"Three Percenter, Patriot, Navy veteran, Trump 2020, MAGA",False,29.0,user_profile,False,385.0,283.0,283.0,True,False,False,7/8/19 14:04,2020-12-21 22:16:19.060396 UTC,294.0,12.0,False,False,107.0,False,91690ecb45d54b62bc6f98f495e8aaab,False,,f3001ff95a214645947bfc66e0c9704a,TexasInfidel,False,False,12,200,account exists,
1928,ac32c53850b44556a1b7d72f028f0c56,ac32c53850b44556a1b7d72f028f0c56,[],False,I am a Trump supporter. A conservative and a 3%er.,False,10.0,user_profile,False,35.0,27.0,27.0,False,False,False,6/27/20 15:36,2020-12-21 04:58:12.246052 UTC,46.0,6.0,False,False,57.0,False,be74be0779764649b4eee43fd0f50984,False,,ac32c53850b44556a1b7d72f028f0c56,redbeard1,False,False,9,200,account exists,
1933,715f36b8bd1140fd9da4cdc5c2355c0c,715f36b8bd1140fd9da4cdc5c2355c0c,[],False,Home on the gun range proud Veteran & Patriot. WWG1WGA! 3%er.,False,3.0,user_profile,False,19.0,25.0,25.0,False,False,False,7/27/20 23:29,2020-12-20 06:07:52.305597 UTC,4.0,0.0,False,False,2.0,False,8edec331bfa94e7a8336e6325f2615c8,False,,715f36b8bd1140fd9da4cdc5c2355c0c,TheNewWave,False,False,10,200,account exists,
